"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2019;"Terrestre";1,875;1,875;1,875;1,875;1,875;"LOXCUR"
1991;"Terrestre";0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;"LULARB"
1994;"Terrestre";0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;"LULARB"
2004;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"LULARB"
2005;"Terrestre";1,16785714285714;1,29395604395604;1,43406593406593;1,57417582417582;1,70027472527473;"LULARB"
2006;"Terrestre";1,75;2,5;3,33333333333333;4,16666666666667;4,91666666666667;"LULARB"
2007;"Terrestre";0,877380952380952;1,05952380952381;1,26190476190476;1,46428571428571;1,64642857142857;"LULARB"
2009;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"LULARB"
2010;"Terrestre";1,16071428571429;1,22252747252747;1,29120879120879;1,35989010989011;1,4217032967033;"LULARB"
2011;"Terrestre";1,15737833594976;1,18916797488226;1,22448979591837;1,79645542427497;2,31122448979592;"LULARB"
2012;"Terrestre";0,875187969924812;1,03759398496241;1,21804511278195;1,3984962406015;1,5609022556391;"LULARB"
2013;"Terrestre";1,58233082706767;1,61278195488722;1,64661654135338;1,68045112781955;1,7109022556391;"LULARB"
2017;"Terrestre";1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;"LULARB"
2018;"Terrestre";1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;"LULARB"
2019;"Terrestre";1,60197368421053;1,80921052631579;2,03947368421053;2,26973684210526;2,47697368421053;"LULARB"
2020;"Terrestre";2,15178571428571;2,23214285714286;2,32142857142857;2,41071428571429;2,49107142857143;"LULARB"
1989;"Terrestre";1;1;1;1;1;"LUSMEG"
1990;"Terrestre";0,649038461538461;2;3,75;5,15625;16,9316017316017;"LUSMEG"
1991;"Terrestre";0,728365384615385;1,74923780487805;3,77828054298643;5,78459821428571;10,6571428571429;"LUSMEG"
1992;"Terrestre";0,554265202702703;0,95655487804878;2,35294117647059;4,04261363636364;10,0714285714286;"LUSMEG"
1993;"Terrestre";0,611749530956848;1,40625;1,875;5,16176470588235;10,9569597069597;"LUSMEG"
1994;"Terrestre";0,694711538461538;1,30514705882353;1,875;3,90567765567766;5,3952380952381;"LUSMEG"
1995;"Terrestre";0,947840073529412;1,4453125;3,28125;6,60714285714286;7,14285714285714;"LUSMEG"
1996;"Terrestre";0,955882352941176;1,40625;1,875;7,61904761904762;12,2153846153846;"LUSMEG"
1997;"Terrestre";0,64453125;2,1875;3,27678571428571;9,51098901098901;11,650641025641;"LUSMEG"
1998;"Terrestre";0,752286585365854;0,9375;3,71428571428571;5;9,28571428571429;"LUSMEG"
1999;"Terrestre";0,747141768292683;0,886051829268293;2,15242346938776;3,81122448979592;5,00969387755102;"LUSMEG"
2000;"Terrestre";0,959201388888889;1,13095238095238;1,2983630952381;3,10666454081633;6,45918367346939;"LUSMEG"
2001;"Terrestre";0,871205357142857;2,53029336734694;4,26373626373626;5,94047619047619;7,94679487179487;"LUSMEG"
2002;"Terrestre";0,979838709677419;1,80098684210526;4;5,82692307692308;9,87980769230769;"LUSMEG"
2003;"Terrestre";0,867820945945946;2,42647058823529;3,06122448979592;4,16666666666667;9,3482905982906;"LUSMEG"
2004;"Terrestre";1,01917293233083;1,7572156196944;3,42857142857143;5,77777777777778;8,05982905982905;"LUSMEG"
2005;"Terrestre";1,075;2,9758064516129;4,22511312217195;8,33333333333333;13,0673076923077;"LUSMEG"
2006;"Terrestre";1,41370967741935;2,80075187969925;4,41706730769231;7,31410256410257;11,625;"LUSMEG"
2007;"Terrestre";0,968548387096774;2,67857142857143;4,80769230769231;7,875;13,0546875;"LUSMEG"
2008;"Terrestre";1,2554347826087;2;4,61538461538461;6;10,35;"LUSMEG"
2009;"Terrestre";0,94375;2;3,46153846153846;6;13,0384615384615;"LUSMEG"
2010;"Terrestre";1,43452380952381;3,08333333333333;5;6,32142857142857;9,99038461538462;"LUSMEG"
2011;"Terrestre";1,66666666666667;3;5;8,20588235294118;13,297619047619;"LUSMEG"
2012;"Terrestre";1,36363636363636;2,69762845849802;4,01492537313433;6,53195488721804;14,685;"LUSMEG"
2013;"Terrestre";1,46774193548387;2,61029411764706;3,75;5,48760330578512;8,98125;"LUSMEG"
2014;"Terrestre";1,5;2,67164179104478;3,875;5,45454545454546;9,82692307692308;"LUSMEG"
2015;"Terrestre";1,5625;2,5;3,52941176470588;6;13,4375;"LUSMEG"
2016;"Terrestre";1,30452127659574;2,68181818181818;3,33333333333333;6;11,7716857610475;"LUSMEG"
2017;"Terrestre";1,57565789473684;3;3,74125874125874;5;15;"LUSMEG"
2018;"Terrestre";1,76225490196078;3,66356382978723;5;6,66666666666667;13,5375;"LUSMEG"
2019;"Terrestre";1,47540983606557;3;4,5;6;13;"LUSMEG"
2020;"Terrestre";2,23254716981132;3,4375;4,18831168831169;6,875;10;"LUSMEG"
1997;"Terrestre";4,6875;4,6875;4,6875;4,6875;4,6875;"LUSSVE"
1999;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"LUSSVE"
2000;"Terrestre";0,901785714285714;1,30357142857143;1,75;2,515625;3,2046875;"LUSSVE"
2001;"Terrestre";1,35357142857143;1,96428571428571;2,64285714285714;3,32142857142857;3,93214285714286;"LUSSVE"
2002;"Terrestre";4;4;4;4;4;"LUSSVE"
2003;"Terrestre";4,33333333333333;4,33333333333333;4,33333333333333;4,33333333333333;4,33333333333333;"LUSSVE"
2004;"Terrestre";0,902380952380952;1,30952380952381;1,76190476190476;2,21428571428571;2,62142857142857;"LUSSVE"
2005;"Terrestre";0,885714285714286;1,14285714285714;1,42857142857143;1,71428571428571;1,97142857142857;"LUSSVE"
2006;"Terrestre";2;2;2;2;2;"LUSSVE"
2007;"Terrestre";0,885714285714286;1,14285714285714;1,42857142857143;1,71428571428571;1,97142857142857;"LUSSVE"
2008;"Terrestre";2,05;2,5;3;3,5;3,95;"LUSSVE"
2009;"Terrestre";1,0140625;1,703125;2,46875;3,234375;3,9234375;"LUSSVE"
2010;"Terrestre";1,77321428571429;2,30357142857143;2,75;3,25;3,925;"LUSSVE"
2011;"Terrestre";1,375;2,5;2,72727272727273;3;4,35;"LUSSVE"
2012;"Terrestre";2,80519480519481;3,50649350649351;4,28571428571429;4,47619047619048;4,64761904761905;"LUSSVE"
2013;"Terrestre";2,51136363636364;2,61363636363636;2,72727272727273;3,36363636363636;3,93636363636364;"LUSSVE"
2014;"Terrestre";2,53333333333333;4,33333333333333;5,3125;6,60511363636364;9,25142045454546;"LUSSVE"
2015;"Terrestre";1,934375;2,46875;2,83333333333333;3;3;"LUSSVE"
2016;"Terrestre";2,73366477272727;2,79119318181818;2,90625;3;3;"LUSSVE"
2017;"Terrestre";2,73409090909091;2,79545454545455;2,86363636363636;2,93181818181818;2,99318181818182;"LUSSVE"
2018;"Terrestre";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"LUSSVE"
2019;"Terrestre";2,575;3,25;4;5;5,9;"LUSSVE"
2020;"Terrestre";2,2078125;4,078125;6,15625;8,234375;10,1046875;"LUSSVE"
1996;"Terrestre";1,71428571428571;1,71428571428571;1,71428571428571;1,71428571428571;1,71428571428571;"MILCAL"
2000;"Terrestre";0,612244897959184;0,612244897959184;0,612244897959184;0,612244897959184;0,612244897959184;"MILCAL"
2004;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"MILCAL"
2005;"Terrestre";0,905357142857143;1,33928571428571;1,58333333333333;1,875;2,4375;"MILCAL"
2006;"Terrestre";1,50833333333333;1,58333333333333;1,66666666666667;1,69047619047619;1,71190476190476;"MILCAL"
2007;"Terrestre";2;2;2;2;2;"MILCAL"
2009;"Terrestre";2,075;2,75;3,5;4,25;4,925;"MILCAL"
2010;"Terrestre";1;1;1;1;1;"MILCAL"
2011;"Terrestre";3;3;3;3;3;"MILCAL"
2012;"Terrestre";2,04868421052632;2,48684210526316;2,97368421052632;3,46052631578947;3,89868421052632;"MILCAL"
2013;"Terrestre";1,68333333333333;1,83333333333333;2;3,36842105263158;4,6;"MILCAL"
2014;"Terrestre";1,04318181818182;1,43181818181818;1,86363636363636;2,29545454545455;2,68409090909091;"MILCAL"
2015;"Terrestre";1,60765550239234;1,86602870813397;2,15311004784689;2,44019138755981;2,69856459330144;"MILCAL"
2016;"Terrestre";1;1;1;1;1;"MILCAL"
2017;"Terrestre";1,05394736842105;1,53947368421053;2,07894736842105;2,61842105263158;3,10394736842105;"MILCAL"
2018;"Terrestre";2,37171052631579;2,40131578947368;2,43421052631579;2,46710526315789;2,49671052631579;"MILCAL"
2019;"Terrestre";1;1;1;1;1;"MILCAL"
2020;"Terrestre";2,51136363636364;2,61363636363636;2,72727272727273;2,86363636363636;2,98636363636364;"MILCAL"
1990;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"MOTALB"
1991;"Terrestre";2;2;2;2;2;"MOTALB"
1998;"Terrestre";1;1;1;1;1;"MOTALB"
2001;"Terrestre";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"MOTALB"
2003;"Terrestre";1,021875;1,21875;1,4375;1,65625;1,853125;"MOTALB"
2004;"Terrestre";0,867857142857143;0,964285714285714;1,75;2,5;2,5;"MOTALB"
2005;"Terrestre";2;2;2;2;2;"MOTALB"
2006;"Terrestre";0,871428571428572;1;2,85714285714286;4;7,15;"MOTALB"
2007;"Terrestre";0,569642857142857;1,19642857142857;1,65178571428571;2,03125;2,453125;"MOTALB"
2008;"Terrestre";1,0125;1,125;1,25;1,33928571428571;1,41964285714286;"MOTALB"
2009;"Terrestre";2;2;2;2;2;"MOTALB"
2010;"Terrestre";0,841145833333333;0,911458333333333;1,40625;1,90625;1,990625;"MOTALB"
2011;"Terrestre";0,99;2,4;2,8125;3;3,47647058823529;"MOTALB"
2012;"Terrestre";1,88169642857143;1,94196428571429;2,00892857142857;2,07589285714286;2,13616071428571;"MOTALB"
2013;"Terrestre";3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;"MOTALB"
2014;"Terrestre";1,63928571428571;2,89285714285714;4,28571428571429;4,95535714285714;5,55803571428571;"MOTALB"
2015;"Terrestre";3,03026315789474;3,30263157894737;3,60526315789474;3,90789473684211;4,18026315789474;"MOTALB"
2016;"Terrestre";3,05084745762712;3,05084745762712;3,05084745762712;3,05084745762712;3,05084745762712;"MOTALB"
2017;"Terrestre";2,50932835820896;2,59328358208955;2,6865671641791;3,48614072494669;4,20575692963753;"MOTALB"
2018;"Terrestre";1,95772058823529;2,70220588235294;3,52941176470588;3,90756302521008;4,24789915966387;"MOTALB"
2019;"Terrestre";1,89226973684211;2,04769736842105;2,81733746130031;3,64705882352941;3,96470588235294;"MOTALB"
1990;"Terrestre";0,629464285714286;0,669642857142857;0,714285714285714;1,13839285714286;1,52008928571429;"MUSSTR"
1991;"Terrestre";0,594464656964657;0,752338877338877;0,874155405405405;1,34598214285714;2,44888392857143;"MUSSTR"
1992;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"MUSSTR"
1993;"Terrestre";0,956919642857143;1,13169642857143;1,32589285714286;1,52008928571429;1,69486607142857;"MUSSTR"
1994;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"MUSSTR"
1995;"Terrestre";1,875;1,875;1,875;1,875;1,875;"MUSSTR"
1996;"Terrestre";0,6328125;0,703125;0,78125;0,859375;0,9296875;"MUSSTR"
1997;"Terrestre";2,57142857142857;2,57142857142857;2,57142857142857;2,57142857142857;2,57142857142857;"MUSSTR"
1999;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"MUSSTR"
2000;"Terrestre";1,5328125;1,828125;2,15625;2,484375;2,7796875;"MUSSTR"
2001;"Terrestre";1;1;1;1;1;"MUSSTR"
2002;"Terrestre";0,790384615384615;1,15384615384615;1,40625;1,42857142857143;2,14285714285714;"MUSSTR"
2003;"Terrestre";1,05;1,5;2;2,25;2,475;"MUSSTR"
2004;"Terrestre";1,884375;1,96875;2,15384615384615;2,35576923076923;2,48557692307692;"MUSSTR"
2005;"Terrestre";0,873214285714286;1;1,11111111111111;1,5;5,2;"MUSSTR"
2006;"Terrestre";1,21730769230769;1,78846153846154;2,5;3,08333333333333;3,30833333333333;"MUSSTR"
2007;"Terrestre";1,08728652751423;1,95378151260504;2,5;3,16666666666667;3,6875;"MUSSTR"
2008;"Terrestre";1;2;2,25;3,33333333333333;4,53947368421053;"MUSSTR"
2009;"Terrestre";0,858333333333333;1,38235294117647;1,875;2,66666666666667;4,14285714285714;"MUSSTR"
2010;"Terrestre";0,972222222222222;1,875;1,875;2,30769230769231;2,94545454545455;"MUSSTR"
2011;"Terrestre";1,83862876254181;3,22398190045249;4,375;6,375;8,7375;"MUSSTR"
2012;"Terrestre";1,02857142857143;2,25;2,51748251748252;3;5,01716417910448;"MUSSTR"
2013;"Terrestre";1,1;2,5;2,90322580645161;3;5,60597014925373;"MUSSTR"
2014;"Terrestre";1,16498161764706;1,96875;2,70691994572592;3,58455882352941;6,55357142857143;"MUSSTR"
2015;"Terrestre";1,54166666666667;1,77083333333333;2,5;2,90625;5,04842615012106;"MUSSTR"
2016;"Terrestre";1,57754237288136;2,27542372881356;3,05084745762712;3,6682808716707;4,22397094430993;"MUSSTR"
2017;"Terrestre";0,99375;1,5;2;2,6865671641791;4,12579957356077;"MUSSTR"
2018;"Terrestre";1,0359375;1,95394736842105;2,75;3,1455223880597;4,16257995735608;"MUSSTR"
2019;"Terrestre";1,875;2;2,5;3,02542372881356;5,10127931769723;"MUSSTR"
2020;"Terrestre";1,01041666666667;1,66666666666667;2,5;8;8,51428571428571;"MUSSTR"
1990;"Terrestre";0,5859375;0,667067307692308;0,757211538461538;0,847355769230769;0,928485576923077;"ORIORI"
1991;"Terrestre";0,558116883116883;0,672077922077922;0,825892857142857;0,9375;0,9375;"ORIORI"
1992;"Terrestre";0,871428571428571;1;1,14285714285714;1,28571428571429;1,41428571428571;"ORIORI"
1993;"Terrestre";0,861160714285714;0,897321428571429;0,9375;1,05698529411765;1,16452205882353;"ORIORI"
1994;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"ORIORI"
1996;"Terrestre";0,814387917329094;0,846581875993641;0,882352941176471;1,29831932773109;1,67268907563025;"ORIORI"
1999;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"ORIORI"
2000;"Terrestre";1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;"ORIORI"
2001;"Terrestre";6;6;6;6;6;"ORIORI"
2004;"Terrestre";2;2;2;2;2;"ORIORI"
2006;"Terrestre";1,16758241758242;1,29120879120879;1,42857142857143;1,96428571428571;2,44642857142857;"ORIORI"
2009;"Terrestre";2;2;2;2;2;"ORIORI"
2010;"Terrestre";1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;"ORIORI"
2011;"Terrestre";3;3;3;3;3;"ORIORI"
2012;"Terrestre";1,4453781512605;1,59663865546218;1,76470588235294;2,28860294117647;2,76011029411765;"ORIORI"
2014;"Terrestre";1,90625;2,1875;2,5;3,125;3,6875;"ORIORI"
2015;"Terrestre";2,5;2,5;2,5;2,5;2,5;"ORIORI"
2016;"Terrestre";1,903125;2,15625;2,4375;2,71875;2,971875;"ORIORI"
2017;"Terrestre";2,12;2,25263157894737;2,4;2,45;2,495;"ORIORI"
2018;"Terrestre";1,953125;2,65625;3,4375;4,21875;4,921875;"ORIORI"
2019;"Terrestre";2,5;2,5;2,5;2,5;2,5;"ORIORI"
2020;"Terrestre";4;4;4;4;4;"ORIORI"
1989;"Terrestre";0,942908653846154;0,991586538461538;1,04567307692308;1,09975961538462;1,1484375;"PAPALU"
1990;"Terrestre";0,578619909502262;0,651260504201681;0,810810810810811;0,9375;0,990625;"PAPALU"
1991;"Terrestre";0,592401500938086;0,731707317073171;0,9375;1,25;1,58445945945946;"PAPALU"
1992;"Terrestre";0,571990171990172;0,810810810810811;0,9375;0,9375;1,13221153846154;"PAPALU"
1993;"Terrestre";0,585336538461538;0,691964285714286;0,834603658536585;1,00717905405405;1,75971283783784;"PAPALU"
1994;"Terrestre";0,373626373626374;0,521978021978022;0,729638009049774;1,13051470588235;1,80055147058824;"PAPALU"
1995;"Terrestre";0,870793269230769;0,919471153846154;1,00446428571429;1,27232142857143;1,81473214285714;"PAPALU"
1996;"Terrestre";0,752286585365854;0,9375;0,967741935483871;1;1,225;"PAPALU"
1997;"Terrestre";0,731707317073171;0,731707317073171;0,731707317073171;0,731707317073171;0,731707317073171;"PAPALU"
1998;"Terrestre";0,894117647058823;1;1,875;2,8125;5,68125;"PAPALU"
1999;"Terrestre";0,9609375;1,171875;1,40625;1,640625;1,8515625;"PAPALU"
2000;"Terrestre";1,215;1,35;1,5;1,6875;1,85625;"PAPALU"
2001;"Terrestre";0,7734375;1,171875;1,9375;2,75;4,125;"PAPALU"
2002;"Terrestre";0,517857142857143;0,75;1,15384615384615;2;4,72;"PAPALU"
2003;"Terrestre";0,430431547619048;1,14316239316239;1,9375;2,48076923076923;3;"PAPALU"
2004;"Terrestre";0,575;1,42857142857143;2;3,33333333333333;10,35;"PAPALU"
2005;"Terrestre";0,764285714285714;1,07692307692308;2;2,11111111111111;4,86538461538461;"PAPALU"
2006;"Terrestre";0,809774436090225;1,11111111111111;1,57894736842105;2,14285714285714;3,925;"PAPALU"
2007;"Terrestre";0,791666666666667;1,57894736842105;2;2,30769230769231;9,33333333333333;"PAPALU"
2008;"Terrestre";0,875201612903226;1,96875;2,07142857142857;3;7,275;"PAPALU"
2009;"Terrestre";0,589285714285714;1,57894736842105;2,14285714285714;3;6;"PAPALU"
2010;"Terrestre";0,9375;2;2,61363636363636;4,5;8,0625;"PAPALU"
2011;"Terrestre";0,845238095238095;1,57894736842105;2,30769230769231;3;10,5;"PAPALU"
2012;"Terrestre";1,32554945054945;2,02325581395349;2,75;4,5;7,54166666666667;"PAPALU"
2013;"Terrestre";0,782142857142857;1,45161290322581;1,875;2,30769230769231;9,78461538461538;"PAPALU"
2014;"Terrestre";1,15178571428571;1,829417773238;2,72727272727273;3;5,55;"PAPALU"
2015;"Terrestre";1,15513392857143;2,30769230769231;2,75;3,69485294117647;7,70192307692308;"PAPALU"
2016;"Terrestre";1,10546875;2,26648351648352;2,75;5,25;6,7875;"PAPALU"
2017;"Terrestre";1,79166666666667;2,14285714285714;2,5;3;5,4;"PAPALU"
2018;"Terrestre";1,35;2,05263157894737;2,5;3;11,25;"PAPALU"
2019;"Terrestre";0,994419642857143;2,03571428571429;2,40384615384615;3;7,5;"PAPALU"
2020;"Terrestre";1,46825396825397;1,82539682539683;2,22222222222222;2,36111111111111;2,48611111111111;"PAPALU"
2000;"Terrestre";0,75;0,75;0,75;0,75;0,75;"PARATE"
2002;"Terrestre";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"PARATE"
2003;"Terrestre";1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;"PARATE"
2004;"Terrestre";1,44642857142857;1,60714285714286;1,78571428571429;1,96428571428571;2,125;"PARATE"
2005;"Terrestre";1,63533834586466;2,14285714285714;2,14285714285714;4;9,4;"PARATE"
2007;"Terrestre";3,06785714285714;3,67857142857143;4,35714285714286;5,03571428571428;5,64642857142857;"PARATE"
2008;"Terrestre";1,225;1,86538461538462;2,57692307692308;3,28846153846154;3,92884615384615;"PARATE"
2009;"Terrestre";0,810714285714286;1,67857142857143;2,15384615384615;2,98076923076923;4,79807692307692;"PARATE"
2010;"Terrestre";2,075;2,75;3,5;4,25;4,925;"PARATE"
2011;"Terrestre";10;10;10;10;10;"PARATE"
2012;"Terrestre";1,42857142857143;1,42857142857143;1,57894736842105;2,5;9,25;"PARATE"
2013;"Terrestre";1,60765550239234;1,86602870813397;2,15311004784689;2,44019138755981;2,69856459330144;"PARATE"
2014;"Terrestre";1,625;2,03947368421053;2,5;2,67857142857143;2,83928571428571;"PARATE"
2015;"Terrestre";1,45488721804511;2,26973684210526;3,16666666666667;5;5,825;"PARATE"
2016;"Terrestre";1,48606271777003;2,00348432055749;2,34756097560976;2,625;2,9625;"PARATE"
2017;"Terrestre";2,053125;3,65625;5,4375;7,21875;8,821875;"PARATE"
2018;"Terrestre";1,903125;2,15625;2,4375;2,71875;2,971875;"PARATE"
2019;"Terrestre";1,68229166666667;1,82291666666667;2,4375;3;3;"PARATE"
1989;"Terrestre";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"PARCAE"
1990;"Terrestre";0,613342898134864;0,831965290806754;1,09375;1,48051948051948;1,83323863636364;"PARCAE"
1991;"Terrestre";0,610859728506787;0,889423076923077;1,26136363636364;1,53439803439803;2,0777027027027;"PARCAE"
1992;"Terrestre";0,552941176470588;0,789915966386555;0,901442307692308;1,83928571428571;2,6703125;"PARCAE"
1993;"Terrestre";0,916289592760181;1,2312382739212;1,51295731707317;1,796875;1,875;"PARCAE"
1994;"Terrestre";0,582932692307692;0,689338235294118;0,909926470588235;1,2890625;1,42578125;"PARCAE"
1995;"Terrestre";0,47404181184669;1,13508442776735;1,76470588235294;1,81985294117647;4,265625;"PARCAE"
1996;"Terrestre";0,717770034843206;0,857142857142857;0,967741935483871;1,76470588235294;1,975;"PARCAE"
1997;"Terrestre";0,716463414634146;0,798780487804878;1,203125;1,95870535714286;5,18973214285714;"PARCAE"
1998;"Terrestre";0,902941176470588;1,07317073170732;1,72252747252747;2,109375;2,84933035714286;"PARCAE"
1999;"Terrestre";0,637065637065637;0,92953667953668;1,58035714285714;2,2265625;2,75390625;"PARCAE"
2000;"Terrestre";0,474489795918367;0,9375;1,2;1,875;2,70170454545455;"PARCAE"
2001;"Terrestre";0,691836734693878;1,25892857142857;1,72697368421053;2,8125;4,875;"PARCAE"
2002;"Terrestre";0,665816326530612;1,12179487179487;1,96774193548387;3;7,3125;"PARCAE"
2003;"Terrestre";0,706563706563707;1,62352941176471;2,28298611111111;3,51785714285714;7,6625;"PARCAE"
2004;"Terrestre";1,07225274725275;1,51973684210526;2,11111111111111;4,25;8,40681818181818;"PARCAE"
2005;"Terrestre";0,854464285714286;1,74019607843137;2,76190476190476;4;6,06428571428571;"PARCAE"
2006;"Terrestre";0,921428571428571;2,03571428571429;2,61363636363636;3,9375;5,79285714285714;"PARCAE"
2007;"Terrestre";1;1,90625;2,5;4,82142857142857;8,79655870445344;"PARCAE"
2008;"Terrestre";1,37337662337662;2;2,8125;4;8,93571428571429;"PARCAE"
2009;"Terrestre";0,81875;1,90625;2,90625;3,28947368421053;9,37499999999998;"PARCAE"
2010;"Terrestre";0,9546875;1,91105769230769;2,72727272727273;4,36813186813187;6;"PARCAE"
2011;"Terrestre";1,17980769230769;2,10714285714286;3,03846153846154;4,33928571428571;6,85384615384615;"PARCAE"
2012;"Terrestre";1,41071428571429;2,30769230769231;3,33333333333333;5;10,4153846153846;"PARCAE"
