"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"ACRSCI";2011;"AD";"Long";10,0885714285714;10,8358208955224;11,3283582089552;11,9016393442623;14;"Terrestre"
"HIPPOL";2011;"AD";"Long";9,73358053918253;10,5285714285714;11;11,6742424242424;14,1533288433908;"Terrestre"
"LUSMEG";2011;"AD";"Long";18,3271560077519;20,2439024390244;21,013265530109;22,056579711829;25,0113443130631;"Terrestre"
"PHYLUS";2011;"AD";"Long";8,20638422595257;8,62972350230415;9,003125;9,42962962962963;9,86442158616577;"Terrestre"
"SYLBOR";2011;"AD";"Long";15,502251552795;16,64;17,3885350318471;18,6414410828026;21,4468139924592;"Terrestre"
"SYLCOM";2011;"AD";"Long";11,9895104895105;13;13,6060915185077;14,5227272727273;16,5913194444444;"Terrestre"
"ACRSCI";2012;"AD";"Long";10,2155263157895;10,7555555555556;11,2558139534884;11,7096774193548;13,5009195402299;"Terrestre"
"HIPPOL";2012;"AD";"Long";9,97872340425532;10,6590909090909;11;11,75;13,2578787878788;"Terrestre"
"LUSMEG";2012;"AD";"Long";17,7134146341463;20,2499274099884;21;21,8427031650984;23,8625;"Terrestre"
"PHYLUS";2012;"AD";"Long";7,88087213283122;8,43973429951691;8,73913043478261;9,46795366795367;10,8359834138697;"Terrestre"
"SYLBOR";2012;"AD";"Long";15,4044444444444;16,6671009771987;17,4924590163934;18,5454545454545;22,250756302521;"Terrestre"
"SYLCOM";2012;"AD";"Long";11,8333333333333;12,8798611111111;13,8538267288267;14,9151785714286;18,1634316770186;"Terrestre"
"ACRSCI";2013;"AD";"Long";10,0906909519533;10,8291090171756;11,2529069767442;11,8102870264064;13,6966117216117;"Terrestre"
"HIPPOL";2013;"AD";"Long";9,79837976765704;10,5661597593583;11,1833333333333;11,7080808080808;13,5971590909091;"Terrestre"
"LUSMEG";2013;"AD";"Long";18,4555555555556;20,1212121212121;21,2440476190476;22,5719512195122;25,6300280112045;"Terrestre"
"PHYLUS";2013;"AD";"Long";7,83134285714286;8,5;8,73913043478261;9,1418607049844;10,5001595914459;"Terrestre"
"SYLBOR";2013;"AD";"Long";15,0834249559174;16,4210526315789;17,1379937304075;17,9673467688208;21,46375;"Terrestre"
"SYLCOM";2013;"AD";"Long";11,6494369369369;12,8310262863535;13,721960734961;14,7721711366539;17,6949361313869;"Terrestre"
"ACRSCI";2014;"AD";"Long";9,95635036496351;10,7656900452489;11,3283582089552;11,8208955223881;13,0984615384615;"Terrestre"
"HIPPOL";2014;"AD";"Long";9,34060654931117;10,6043165467626;11,1666666666667;11,7057343508073;13,8253429150763;"Terrestre"
"LUSMEG";2014;"AD";"Long";18,0357142857143;20;20,6272189349112;21,905396104343;25,329756097561;"Terrestre"
"PHYLUS";2014;"AD";"Long";7,26542328042328;8,6215367965368;8,76153846153846;9,27692307692308;10,0113461538462;"Terrestre"
"SYLBOR";2014;"AD";"Long";15,1950616472135;16,4707792207792;17,3556270096463;18,3423497603539;21,5952941176471;"Terrestre"
"SYLCOM";2014;"AD";"Long";12,3234305555556;12,6612035225049;13,8055555555556;14,6679104477612;18,274552238806;"Terrestre"
"ACRSCI";2015;"AD";"Long";10,0441791044776;10,8358208955224;11,2998909487459;11,8964627459413;14,2040065298507;"Terrestre"
"HIPPOL";2015;"AD";"Long";10;10,6590909090909;11,0071428571429;11,5464154411765;13,7124294722868;"Terrestre"
"LUSMEG";2015;"AD";"Long";18,5694117647059;20,0088235294118;20,75;22,0154320987654;26,2370588235294;"Terrestre"
"PHYLUS";2015;"AD";"Long";7,05913461538462;8,375;8,73950529024878;9,02976190476191;10,8939218667372;"Terrestre"
"SYLBOR";2015;"AD";"Long";14,8192594936709;16,4562179757671;17,422838944495;18,2337662337662;21,927;"Terrestre"
"SYLCOM";2015;"AD";"Long";12,2598281068525;13,1301369863014;13,9880597014925;14,4057971014493;15,9291561771562;"Terrestre"
"ACRSCI";2016;"AD";"Long";9,93377192982456;10,7375088841507;11,1692307692308;11,7745742197631;13,6935126201923;"Terrestre"
"HIPPOL";2016;"AD";"Long";9,95234848484849;10,5;11,040944549863;11,5;14,1550189393939;"Terrestre"
"LUSMEG";2016;"AD";"Long";18,2064047343909;19,9953703703704;20,8713450292398;21,7621951219512;24,3685333896872;"Terrestre"
"PHYLUS";2016;"AD";"Long";7,48826086956522;8,49823943661972;8,9509186351706;9,2144212721585;10,534939516129;"Terrestre"
"SYLBOR";2016;"AD";"Long";15,34640625;16,3340202322967;17,1379937304075;17,956669246646;20,1750790638836;"Terrestre"
"SYLCOM";2016;"AD";"Long";11,8441496598639;12,9321428571429;13,4607111258571;14,3005395683453;16,159347826087;"Terrestre"
"ACRSCI";2017;"AD";"Long";9,98668258264651;10,6569047619048;11,0246885871395;11,6654713707345;13,6417319711538;"Terrestre"
"HIPPOL";2017;"AD";"Long";9,92053140096618;10,5639388272201;11,0465949820789;11,5210076252723;14,0424418604651;"Terrestre"
"LUSMEG";2017;"AD";"Long";17,9329169861963;20,1212121212121;20,8727982631229;21,8145513803681;26,0051284509202;"Terrestre"
"PHYLUS";2017;"AD";"Long";7,69787234042553;8,26957526408451;8,68725230342042;9,18356164383562;10,0548475452196;"Terrestre"
"SYLBOR";2017;"AD";"Long";15,0133902036324;16,4351644736842;17,2380423435086;18,2130605243813;20,3921568627451;"Terrestre"
"SYLCOM";2017;"AD";"Long";11,7359500115714;12,7155172413793;13,4744525547445;14,1513698630137;17,0077181208054;"Terrestre"
"ACRSCI";2018;"AD";"Long";9,87343255813953;10,778383052313;11,240625;11,9187561664342;14,2826215277778;"Terrestre"
"HIPPOL";2018;"AD";"Long";9,78976838854576;10,6043165467626;11,0787401574803;11,9111111111111;14,2317990587155;"Terrestre"
"LUSMEG";2018;"AD";"Long";18,392103247549;20,0908823529412;20,9526789947843;21,9268797098986;24,8862370020644;"Terrestre"
"PHYLUS";2018;"AD";"Long";7,67175572519084;8,60080482897384;8,8984375;9,37897028688525;12,169921875;"Terrestre"
"SYLBOR";2018;"AD";"Long";14,8972788165194;16,7880794701987;17,55;18,5187096774194;20,9598648648649;"Terrestre"
"SYLCOM";2018;"AD";"Long";11,6941176470588;12,9610738255034;13,8027972027972;14,5890410958904;16,9;"Terrestre"
"ACRSCI";2019;"AD";"Long";9,87665216659183;10,6418604651163;11,2149253731343;11,8997726875328;13,8109180839986;"Terrestre"
"HIPPOL";2019;"AD";"Long";9,65057623402321;10,5821884674923;11,0807692307692;11,5864661654135;14,3900809716599;"Terrestre"
"LUSMEG";2019;"AD";"Long";18,7037895583765;20,0989530256258;21,0947753128034;21,7875;23,939413067252;"Terrestre"
"PHYLUS";2019;"AD";"Long";7,84458333333333;8,52055092109837;9,11461038961039;9,58190823774765;10,9878431581187;"Terrestre"
"SYLBOR";2019;"AD";"Long";14,7665094339623;16,2911392405063;17,2723987462356;18,4594594594595;20,8;"Terrestre"
"SYLCOM";2019;"AD";"Long";12,2019497716895;13,0251798561151;13,8724814422057;14,5259355594291;17,1150293542074;"Terrestre"
"ACRSCI";2020;"AD";"Long";10,0308138486506;10,6615384615385;11,1107347328244;11,8;14,7373809523809;"Terrestre"
"HIPPOL";2020;"AD";"Long";9,98182481751825;10,5789473684211;11,0473282442748;11,7148667265648;14,1791221374046;"Terrestre"
"LUSMEG";2020;"AD";"Long";18,8204864154251;19,879012345679;20,6869300911854;21,6094674556213;25,3633247739198;"Terrestre"
"PHYLUS";2020;"AD";"Long";8,21114130434783;8,75507775309426;9,03234220695578;9,49401260504202;11,205574912892;"Terrestre"
"SYLBOR";2020;"AD";"Long";15,6379113924051;16,7459534503879;17,8853503184713;18,6602284011917;21,2505298013245;"Terrestre"
"SYLCOM";2020;"AD";"Long";12;12,686967833491;13,3422818791946;14,3492125573634;16,1376923076923;"Terrestre"
"HIPPOL";1990;"JUV";"Long";11,8477272727273;12,1136363636364;12,4090909090909;12,7045454545455;12,9704545454545;"Terrestre"
"LUSMEG";1990;"JUV";"Long";20,7439024390244;20,7439024390244;20,7439024390244;20,7439024390244;20,7439024390244;"Terrestre"
"ACRSCI";1992;"JUV";"Long";10,4338235294118;10,4338235294118;10,4338235294118;10,4338235294118;10,4338235294118;"Terrestre"
"ACRSCI";1993;"JUV";"Long";10,4455031826163;10,5506200614574;11,0165503129514;11,9637096774194;13,3681451612903;"Terrestre"
"ACRSCI";1994;"JUV";"Long";11,9238306451613;12,5861977789529;12,9;13,60546875;14,6991931352459;"Terrestre"
"LUSMEG";1996;"JUV";"Long";23,1428571428571;23,1428571428571;23,1428571428571;23,1428571428571;23,1428571428571;"Terrestre"
"ACRSCI";1998;"JUV";"Long";10,9475768008475;11,0859375;11,9076923076923;12,6885245901639;13,0938524590164;"Terrestre"
"LUSMEG";1998;"JUV";"Long";18,6535217794254;19,6556997219648;20,7692307692308;21,250469043152;21,683583489681;"Terrestre"
"PHYLUS";1998;"JUV";"Long";8,59701492537313;8,59701492537313;8,59701492537313;8,59701492537313;8,59701492537313;"Terrestre"
"SYLBOR";1998;"JUV";"Long";16,4189873417722;17;18;18,24;18,4855384615385;"Terrestre"
"SYLCOM";1998;"JUV";"Long";12,9169836956522;13,556531665674;14,4958333333333;14,84375;15,3586956521739;"Terrestre"
"ACRSCI";1999;"JUV";"Long";10,162109375;10,9233870967742;11,4435483870968;11,6563416422287;12,7534090909091;"Terrestre"
"LUSMEG";1999;"JUV";"Long";21,1581325301205;22,5813253012048;24,1626506024096;25,7439759036145;27,1671686746988;"Terrestre"
"SYLBOR";1999;"JUV";"Long";16,5375;16,875;17,2974276527331;17,8243466073048;18,4439731222689;"Terrestre"
"SYLCOM";1999;"JUV";"Long";13,4324324324324;13,4324324324324;13,4324324324324;13,4324324324324;13,4324324324324;"Terrestre"
"ACRSCI";2000;"JUV";"Long";11,0859375;11,0859375;11,2619047619048;12,09375;12,5695696721311;"Terrestre"
"HIPPOL";2000;"JUV";"Long";11;11;11;11,0859375;11,16328125;"Terrestre"
"LUSMEG";2000;"JUV";"Long";20,311737804878;20,8735518292683;21,2625;23,135625;24,2325;"Terrestre"
"PHYLUS";2000;"JUV";"Long";7,80526577247889;8,23447590660705;8,43201542912247;8,53475935828877;8,70802139037433;"Terrestre"
"SYLBOR";2000;"JUV";"Long";14,7596153846154;15,6955071955072;16,6575342465753;17,7662337662338;20,1479166666667;"Terrestre"
"SYLCOM";2000;"JUV";"Long";12,1801724137931;13;13,5367647058824;14,2246527777778;15,9852141943734;"Terrestre"
"LUSMEG";2001;"JUV";"Long";19,0832719742292;20,0670180722892;20,9550633415664;21,7886960600375;23,4981074551311;"Terrestre"
"PHYLUS";2001;"JUV";"Long";8;8,34782608695652;8,47058823529412;8,72727272727273;8,83468531468531;"Terrestre"
"SYLBOR";2001;"JUV";"Long";15,7822127239849;16,4636075949367;17,05;18,05;18,5354166666667;"Terrestre"
"SYLCOM";2001;"JUV";"Long";12,2588470319635;13,1328058397272;13,6546477495108;14,3196038504258;14,7071428571429;"Terrestre"
"ACRSCI";2002;"JUV";"Long";10,7520168855535;11,8174825174825;11,9076923076923;12,3157087053571;13,4228061782395;"Terrestre"
"HIPPOL";2002;"JUV";"Long";10,165625;11,1463456284153;11,5;11,7863085015028;12,0402632827324;"Terrestre"
"LUSMEG";2002;"JUV";"Long";18,3597891566265;20,25;21,1442307692308;22,8144934333959;25,1123753665689;"Terrestre"
"PHYLUS";2002;"JUV";"Long";5,94838709677419;7,5379679144385;7,87878787878788;8,47950722577588;9,32776119402985;"Terrestre"
"SYLBOR";2002;"JUV";"Long";15,5061949219091;16,2857142857143;16,7496103896104;17,7896597073812;19,7148858447489;"Terrestre"
"SYLCOM";2002;"JUV";"Long";12,3451464371981;13,1857142857143;13,6928571428571;14,4316176470588;16,8609284088034;"Terrestre"
"ACRSCI";2003;"JUV";"Long";9,94867576979472;10,5615234375;10,8326923076923;11,1263234289617;11,9817708333333;"Terrestre"
"HIPPOL";2003;"JUV";"Long";9,97627527573529;10,6716417910448;11,171875;12,1505939902166;13,5897748246585;"Terrestre"
"LUSMEG";2003;"JUV";"Long";17,025;19,8981540315513;20,878125;22,4231707317073;24,2925;"Terrestre"
"PHYLUS";2003;"JUV";"Long";6,42231465622706;7,2258064516129;7,40546448087432;7,96923076923077;8,48177295341474;"Terrestre"
"SYLBOR";2003;"JUV";"Long";14,1394230769231;16,68125;17,6924731182796;18,2449350649351;20,0486568817502;"Terrestre"
"SYLCOM";2003;"JUV";"Long";12,5021135029354;13,8055555555556;14,3918918918919;15;16,0551470588235;"Terrestre"
"ACRSCI";2004;"JUV";"Long";10,0122295673077;10,4032258064516;11,2619047619048;12,09375;12,807578485023;"Terrestre"
"HIPPOL";2004;"JUV";"Long";10,0994944852941;10,3606436502429;10,6054566016398;11,7486620324803;12,5017855587492;"Terrestre"
"LUSMEG";2004;"JUV";"Long";18,1732855093257;20,3742331288344;21,3157894736842;22,4457831325301;25,7263206672845;"Terrestre"
"PHYLUS";2004;"JUV";"Long";7,63866591294517;7,98449612403101;8,36180067655478;8,88615384615385;10,2289379900214;"Terrestre"
"SYLBOR";2004;"JUV";"Long";15,2529113924051;16,568137254902;17,2266666666667;18,2449350649351;19,5241964285714;"Terrestre"
"SYLCOM";2004;"JUV";"Long";12,6438356164384;13,5735294117647;14,2;14,7071428571429;15,7834532374101;"Terrestre"
"ACRSCI";2005;"JUV";"Long";9,8685082607582;10,6520528683915;11,1689714436806;11,324427480916;12,359741568915;"Terrestre"
"HIPPOL";2005;"JUV";"Long";10,0927734375;10,6267233455882;11,1285731589147;11,4341603053435;12,4265882787491;"Terrestre"
"LUSMEG";2005;"JUV";"Long";18,4396005614883;20,0060240963855;20,8562874251497;21,9578313253012;23,1208860759494;"Terrestre"
"PHYLUS";2005;"JUV";"Long";7,42645971914265;8,192;8,31496062992126;8,5;9,68095726495726;"Terrestre"
"SYLBOR";2005;"JUV";"Long";14,9430277131373;16,3289353958144;17,0123076923077;18;20,1221981981982;"Terrestre"
"SYLCOM";2005;"JUV";"Long";11,6529578570805;13,1389564336373;13,8055555555556;14,35;16,3251404001404;"Terrestre"
"ACRSCI";2006;"JUV";"Long";10,3363505244755;10,9153846153846;11,4435483870968;11,9076923076923;14,0366544117647;"Terrestre"
"HIPPOL";2006;"JUV";"Long";9,44923689449237;10,6716417910448;11,0852713178295;11,7716535433071;13,4534482758621;"Terrestre"
"LUSMEG";2006;"JUV";"Long";18,9927607361963;20,0030120481928;21,2378048780488;22;24,118051745867;"Terrestre"
"PHYLUS";2006;"JUV";"Long";7,47416666666667;7,90113493064313;8,17443137254902;8,58109452736318;9,63974167908594;"Terrestre"
"SYLBOR";2006;"JUV";"Long";15,2153020134228;16,5641025641026;17,2266666666667;17,8987341772152;19,6185917413323;"Terrestre"
"SYLCOM";2006;"JUV";"Long";12,4763513513514;13,3354316546763;13,896701124962;14,6810663627153;16,8144230769231;"Terrestre"
"ACRSCI";2007;"JUV";"Long";9,85740950226244;10,5465711805556;10,9153846153846;11,4115384615385;13,3417242703533;"Terrestre"
"HIPPOL";2007;"JUV";"Long";10,1220588235294;10,4;11,259842519685;11,8181818181818;12,452441183911;"Terrestre"
"LUSMEG";2007;"JUV";"Long";18,225;20,25;20,7439024390244;21,7317073170732;23,625;"Terrestre"
"PHYLUS";2007;"JUV";"Long";7,36762295081967;7,913608815427;8,34782608695652;8,72727272727273;10,0870214752568;"Terrestre"
"SYLBOR";2007;"JUV";"Long";14,8972641509434;16,6730769230769;17,722655426765;18,6865566865567;20,7399393939394;"Terrestre"
"SYLCOM";2007;"JUV";"Long";12,1922970479705;13,6928571428571;14,1477941176471;14,9506081780538;16,1525;"Terrestre"
"ACRSCI";2008;"JUV";"Long";10,1268901209677;10,75;11,2619047619048;11,7272727272727;13,1015625;"Terrestre"
"HIPPOL";2008;"JUV";"Long";10,0746268656716;10,655737704918;11;11,412213740458;13,1688311688312;"Terrestre"
"LUSMEG";2008;"JUV";"Long";17,9707792207792;20,3134796238244;21,1304347826087;22,275;25,6897058823529;"Terrestre"
"PHYLUS";2008;"JUV";"Long";7,79652260307998;8,08933112216694;8,25806451612903;8,48529411764706;9,29976405274115;"Terrestre"
"SYLBOR";2008;"JUV";"Long";14,2737858220211;17,024;18,0756756756757;18,6593103448276;20,0810126582278;"Terrestre"
"SYLCOM";2008;"JUV";"Long";11,975;13,3125;14;14,639175257732;16,8466666666667;"Terrestre"
"ACRSCI";2009;"JUV";"Long";9,61913524590164;10,415229528536;11,078416511194;11,2920168067227;12,7444223872951;"Terrestre"
"HIPPOL";2009;"JUV";"Long";9,31818181818182;10,4775390625;10,8333333333333;11,3691203075531;12,1265701162355;"Terrestre"
"LUSMEG";2009;"JUV";"Long";18,376875;20,4939759036145;21,7878694581281;22,5501718501132;23,675;"Terrestre"
"PHYLUS";2009;"JUV";"Long";7,34426229508197;7,86885245901639;8,3136476426799;8,61725271945358;9,77517106549365;"Terrestre"
"SYLBOR";2009;"JUV";"Long";15,2;16,4324324324324;17,0879746835443;17,9537581699346;19,7351060332073;"Terrestre"
"SYLCOM";2009;"JUV";"Long";12,2069078947368;13,5238095238095;14,0959693001288;14,8058083707337;16,2556066176471;"Terrestre"
"ACRSCI";2010;"JUV";"Long";9,37314882697947;10,2613636363636;10,9117364253394;11,3966538461538;13,8049744897959;"Terrestre"
"HIPPOL";2010;"JUV";"Long";9,41363636363636;10,4838709677419;10,8333333333333;11,6260162601626;12,4713333333333;"Terrestre"
"LUSMEG";2010;"JUV";"Long";19,0588235294118;20,25;21,0647635383484;22,0391335227273;25,6363511029412;"Terrestre"
"PHYLUS";2010;"JUV";"Long";7,65802985074627;7,84992784992785;8,34060620356174;9,25345622119816;9,99042238364272;"Terrestre"
"SYLBOR";2010;"JUV";"Long";14,573758519961;16,7734580734581;17,3616516582473;18,0649350649351;21,1998012718601;"Terrestre"
"SYLCOM";2010;"JUV";"Long";12,47375;13,3446557971014;13,8055555555556;14,4296842650104;15,5616438356164;"Terrestre"
"ACRSCI";2011;"JUV";"Long";10,0551923076923;10,5043915040184;10,75;10,8326923076923;11,394532718515;"Terrestre"
"HIPPOL";2011;"JUV";"Long";9,40759577740492;10,4799618320611;10,7926065162907;11,4142400568182;13,73125;"Terrestre"
"LUSMEG";2011;"JUV";"Long";18,1550769230769;20,3233645915716;21,1304347826087;21,7329344038782;23,76;"Terrestre"
"PHYLUS";2011;"JUV";"Long";7,36824206051513;7,93798449612403;8,39344262295082;8,75213675213675;9,18827303905299;"Terrestre"
"SYLBOR";2011;"JUV";"Long";15,2;16,2628566756602;17,2075471698113;18;19;"Terrestre"
"SYLCOM";2011;"JUV";"Long";12,6577299412916;13,6928571428571;14;14,7071428571429;16,7855072463768;"Terrestre"
"ACRSCI";2012;"JUV";"Long";9,99355332167832;10,7919921875;11,0059523809524;11,6831852358168;13,3631912442396;"Terrestre"
"HIPPOL";2012;"JUV";"Long";9,86598899147727;10,5;10,7906824146982;12,0697674418605;12,7988095238095;"Terrestre"
"LUSMEG";2012;"JUV";"Long";19,6808740821747;20,0240506329114;21,13125;21,2819711538462;22,5926120324629;"Terrestre"
"PHYLUS";2012;"JUV";"Long";7,32839767318879;8,08955223880597;8,35319776009431;8,55757575757576;9,21788375558867;"Terrestre"
"SYLBOR";2012;"JUV";"Long";14,8545454545455;16,2495238095238;16,5641025641026;17,8831168831169;19,1548013245033;"Terrestre"
"SYLCOM";2012;"JUV";"Long";12,7104895104895;13,5735294117647;14;14,5890410958904;15,2934143870314;"Terrestre"
"ACRSCI";2013;"JUV";"Long";9,92900390625;10,4450187969925;10,6673076923077;11,1440805288462;12,4013766381048;"Terrestre"
"HIPPOL";2013;"JUV";"Long";9,51825950890708;10,6246990852191;11,1629364107944;11,3125;12,1463582677165;"Terrestre"
"LUSMEG";2013;"JUV";"Long";18,73125;20,25;22,0909090909091;22,6168831168831;23,8672473867596;"Terrestre"
"PHYLUS";2013;"JUV";"Long";7,90144927536232;8,16507936507936;8,59701492537313;8,86363636363636;10,5785714285714;"Terrestre"
"SYLBOR";2013;"JUV";"Long";15,1757042957043;16,3934314060896;17,5384615384615;18,24;20,8219178082192;"Terrestre"
"SYLCOM";2013;"JUV";"Long";12,54625;13,3768115942029;13,7492063492064;14,2375;16,0740398550725;"Terrestre"
"ACRSCI";2014;"JUV";"Long";10,619933763587;10,9356818181818;11,3933503836317;11,9391647531573;12,8542723880597;"Terrestre"
"HIPPOL";2014;"JUV";"Long";9,62766207545082;10,5028554209952;10,9917486731535;11,3022225935829;12,9684540719697;"Terrestre"
"LUSMEG";2014;"JUV";"Long";18,9128944564858;20,1272727272727;21,1;22;23,2585714285714;"Terrestre"
"PHYLUS";2014;"JUV";"Long";7,49333333333333;7,87096774193548;8,18604651162791;8,72727272727273;9,0308651862638;"Terrestre"
"SYLBOR";2014;"JUV";"Long";14,9460351377018;16,1028535980149;16,9256277056277;17,6191308691309;19,0385135135135;"Terrestre"
"SYLCOM";2014;"JUV";"Long";10,9322222222222;13,3125;14,0992907801418;14,5109489051095;16,6058438880707;"Terrestre"
"ACRSCI";2015;"JUV";"Long";10,0471153846154;10,8161538461538;11,2259541984733;11,5522388059701;13,0454943899018;"Terrestre"
"HIPPOL";2015;"JUV";"Long";9,78236194902733;10,3684701492537;10,9160305343511;11,1069222383721;13,5693027210884;"Terrestre"
"LUSMEG";2015;"JUV";"Long";17,5693533628184;20,4954819277108;21,6498773271756;22,5569620253165;24,3909526774595;"Terrestre"
"PHYLUS";2015;"JUV";"Long";6,89230769230769;7,87692307692308;8,35820895522388;8,66165413533835;9,10769230769231;"Terrestre"
"SYLBOR";2015;"JUV";"Long";14,9779220779221;16,4770158544889;17,1780821917808;17,6557823129252;19,0332167832168;"Terrestre"
"SYLCOM";2015;"JUV";"Long";12,5830479452055;13,4378596149686;14;14,7423611111111;15,463155370844;"Terrestre"
"ACRSCI";2016;"JUV";"Long";9,50360672806756;10,1277026084531;10,7661654135338;11,4312250803859;12,4516055555556;"Terrestre"
"HIPPOL";2016;"JUV";"Long";10,1733128834356;10,9160305343511;11;11,7716535433071;12,2847619047619;"Terrestre"
"LUSMEG";2016;"JUV";"Long";19,6340185292415;20,3506211180124;21,5830969096041;22,5703044621423;23,919451048951;"Terrestre"
"PHYLUS";2016;"JUV";"Long";7,59967715899919;8,04188891607536;8,5;8,93898305084746;9,29429126213592;"Terrestre"
"SYLBOR";2016;"JUV";"Long";15,0503424657534;15,9;16,9326709129512;17,5869205298013;19,4076277372263;"Terrestre"
"SYLCOM";2016;"JUV";"Long";12,0095744680851;13,5;14,0992907801418;14,5508720930233;15,5421739130435;"Terrestre"
"ACRSCI";2017;"JUV";"Long";9,83030372871403;10,4301753393665;10,836198601578;11,1786423650976;12,9827654867257;"Terrestre"
"HIPPOL";2017;"JUV";"Long";9,95825610537973;10,7348484848485;10,9527559055118;11,741935483871;12,3415151515152;"Terrestre"
"LUSMEG";2017;"JUV";"Long";17,6155660377358;20,0739130434783;20,9819277108434;21,8009693612602;23,6378447324876;"Terrestre"
"PHYLUS";2017;"JUV";"Long";7,16086803519062;7,95410731707317;8,37063435495367;8,8302568736285;10,0549450549451;"Terrestre"
"SYLBOR";2017;"JUV";"Long";14,4150715950716;16,3146666666667;16,8354430379747;17,7137552888352;19,9498706351522;"Terrestre"
"SYLCOM";2017;"JUV";"Long";12,7989130434783;13,2311643835616;13,9887746073877;14,5134328358209;15,9041666666667;"Terrestre"
"ACRSCI";2018;"JUV";"Long";9,51392309756679;10,4192307692308;10,775;11,4297316028226;12,4750987561509;"Terrestre"
"HIPPOL";2018;"JUV";"Long";9,37318633642704;10,3409090909091;10,6449812008659;11,2545079204584;12,1272408754771;"Terrestre"
"LUSMEG";2018;"JUV";"Long";17,625203416696;20,2169117647059;21,1431648897327;22,4593373493976;23,79628125;"Terrestre"
"PHYLUS";2018;"JUV";"Long";7,3782991202346;7,95926251097454;8,44632131147541;8,81419234360411;9,41053278688524;"Terrestre"
"SYLBOR";2018;"JUV";"Long";15,0609833333333;16,1903225806452;16,8432432432432;17,6;19,6026031608573;"Terrestre"
"SYLCOM";2018;"JUV";"Long";12,3397871376812;13,2206896551724;13,7017482517483;14,5828094777563;16,0350241545894;"Terrestre"
"ACRSCI";2019;"JUV";"Long";10,0272692307692;10,6633064516129;11,5690476190476;11,9637096774194;12,6209923664122;"Terrestre"
"HIPPOL";2019;"JUV";"Long";9,81358273596177;10,588657484235;11,1066356589147;11,4656643703842;12,3466019104169;"Terrestre"
"LUSMEG";2019;"JUV";"Long";19,1247105737072;20,3742331288344;21,4813949412933;22,2679195804196;24,3348750884503;"Terrestre"
"PHYLUS";2019;"JUV";"Long";7,30545115287218;7,98222222222222;8,31532846715329;8,67796610169492;9,1879744373437;"Terrestre"
"SYLBOR";2019;"JUV";"Long";15,162;17,1240320082602;17,701718860372;18,0375;19,4265601217656;"Terrestre"
"SYLCOM";2019;"JUV";"Long";12,6587083333333;13,2936170212766;13,8187919463087;14,4104403073286;15,8016312056738;"Terrestre"
"ACRSCI";2020;"JUV";"Long";10,0551181102362;10,3617841803865;10,75;10,9193858560794;11,620078125;"Terrestre"
"HIPPOL";2020;"JUV";"Long";10,15625;10,5094696969697;11,0426356589147;11,7765993265993;12,8960447994987;"Terrestre"
"LUSMEG";2020;"JUV";"Long";18,9374369085173;19,4351204819277;20,046835443038;21,2736491269467;22,3534829183555;"Terrestre"
"PHYLUS";2020;"JUV";"Long";7,6861935483871;7,74193548387097;7,93388429752066;8,18045112781955;8,67259056732741;"Terrestre"
"SYLBOR";2020;"JUV";"Long";16,0751896447923;17,2059534641882;17,6633757961783;18,1144158671289;20,5676896551724;"Terrestre"
"SYLCOM";2020;"JUV";"Long";12,8465277777778;13,0257352941176;13,5;13,896701124962;14,6763218795593;"Terrestre"
"EMBSCH";1997;"AD";"Court";16,4058116398607;17,2266666666667;17,9385802469136;19,5135135135135;20,753300124533;"STOC-rozo"
"EMBSCH";1998;"AD";"Court";15,3957553540421;17,1026722925457;18,05;18,5365853658537;19,7038558558559;"STOC-rozo"
"EMBSCH";2000;"AD";"Court";16,8075640309583;17,8271604938272;19;19,2405063291139;21,9308169014084;"STOC-rozo"
"EMBSCH";2001;"AD";"Court";16,590888030888;17,1267605633803;17,9378881987578;18,8758169934641;21,950358974359;"STOC-rozo"
"PANBIA";2001;"AD";"Court";13,6735087719298;14,5081967213115;15;15,671875;16,9098360655738;"STOC-rozo"
"EMBSCH";2002;"AD";"Court";16,1594684385382;17,6986301369863;18,0731707317073;18,746486390322;19,7347037068891;"STOC-rozo"
"PANBIA";2002;"AD";"Court";13,785992138791;14,75;14,9367088607595;15,551652892562;16,9997383004926;"STOC-rozo"
"EMBSCH";2003;"AD";"Court";16,1147819314642;16,9698630136986;18,2784810126582;19,2405063291139;22,3466610940838;"STOC-rozo"
"PANBIA";2003;"AD";"Court";13,2374062968516;14,3716843259043;15;15,6985250737463;16,9715374750641;"STOC-rozo"
"EMBSCH";2004;"AD";"Court";16,1099955673759;17,67641162713;18,196545562835;19,1502532138683;20,7492582781457;"STOC-rozo"
"PANBIA";2004;"AD";"Court";11,8297478991597;13,7983870967742;14,2583333333333;14,8739495798319;16,5542028985507;"STOC-rozo"
"EMBSCH";2005;"AD";"Court";16,7669827889006;17,8307692307692;18,1971830985915;18,8519480519481;19,75;"STOC-rozo"
"EMBSCH";2006;"AD";"Court";16,631884057971;17,5288461538462;18,3485714285714;19,11760749255;20,7143388901576;"STOC-rozo"
"EMBSCH";2007;"AD";"Court";16,561737987988;17,5162609542356;18,2784810126582;19;21,7142857142857;"STOC-rozo"
"PANBIA";2007;"AD";"Court";13,3566253687316;14,190350877193;14,6446428571429;15,2416666666667;17,0695206766917;"STOC-rozo"
